id,text,label
s_2400,"me podías decir esos funcionarios no consumen servicios y productos del sector privado, de quién cojones cobrabas. que para tu información , esos trabajadores públicos hacen el trabajo más barato que el sector privado. no reparten dividendos",0
s_3505,"vuestra prosperidad.
que una mamandurria de 83.000€ no la tenemos todos...",0
s_4037,"19.33 cataluña menas
"" a ver si ,ademas, estan haciendo caja.""
-----------
una alcaldesa de  factura 8.000 euros al día por alojar a menas

el negoci que tienen montado algunos políticos con el .
esto no lo verás en tv3.
()
url",0
s_2185,al menos son buenas noticias y menos quejarse carajo,0
s_362,"alguien tiene que pagar su ""jet"" privado.
sus viajes.
los subsidios a inmigrantes ilegales.
la sanidad de ""barra libre""...
etc..... url",1
s_4257,"viene turismo y no se puede ya vivir. una barbaridad . han robado en una iglesia. tienen dinero móviles y encima están viviendo en hoteles.

los canarios  piden auxilio porque los demás medios de comunicación no estan hablando de ello.

desde canarias están pidiendo auxilio. hay",1
s_1346,viva los reyes magos url,0
s_3190,al menos no se fueron de putas y se lo gastaron en coca como los del psoe,0
s_1980,"se trata de sustituir empleos de la economía privada por empleos públicos.
la deuda no la podréis seguir incrementando indefinidamente y cuando corten el grifo, todo se desmoronará como un castillo de naipes.",0
s_2401,"...y los recorte de los servicios públicos... fíjate que con un poco de suerte, cuando vuelva a gobernar el pp, los de la marea blanca se acuerdan de pedir que en tu pueblo, alfaro, vuelva a haber al menos un pediatra!!",0
s_2914,"quiero pruebas decir cosas y correr bulos es muy fácil, cuando se dice una barbaridad así hay que demostrarla",0
s_4256,"lanzarote, el número de marroquíes ya es mayor que el de la  población autóctona. es una estrategia marroquí que empieza a darle resultados: la toma 'pacífica'  de territorios  mediante su ocupación por las bravas. igual que en el siglo viii. se entiende como 'toma",1
s_713,"muchas gracias,  , yo sí que estoy agradecido de pertenecer a un partido en el que militan tantas personas valientes, como tú mismo. seguiremos trabajando sin descanso desde el  para acabar con esta pestilencia virica del  de wuhan. url",0
s_2101,si si lo que tú digas pero 20 m de ocupados señoro.,0
s_677,"hombre contando que existen unos derechos humanos universales, pues si es malo muy malo. toma a ver si con esto lo entiendes o tampoco url",0
s_1203,"yo te doy otra opción. si no te gustan nuestras tradiciones,  te piras a tu país.",1
s_4115,"5.75 inmigracion
""estos actos intimidatorios contra la poblacion son exponencialmente perversos por q afectan a sus capas mas vulnerables.""
-----------------
tremendo placaje de un policía en ceuta para detener a un inmigrante q amenazaba con un machete.
url",1
s_3459,"pero si el que ha estado viviendo de la paguita del estado toda la vida eres tú, sinvergüenza. los inmigrantes vienen aquí a trabajar y a dejarse el lomo, no como tú, ahijado de esperanza aguirre, la que vivía rodeada de corruptos.",0
s_5,"entonces le vamos a pagar la sanidad a los inmigrantes legales e ilegales. no sólo colapsan urgencias, si no que los inmigrantes de clase alta vienen a operarse gratis. venga gracias por joder el país un poco más  url",1
s_272,"es desesperante, gente que no trabaja y sanidad gratis, pisos, colegios gratis, dentista gratiss y una paga que hay españoles que han cotizado y no tienen paga. esto clama al cielo. y encima se sacan una prohibición de no dar agua al levante, esto que es??....",1
s_3134,"yaque estais con lo de franco , estais seguro que franco estaba en el valle de los caidos, cuando acaban de decir que la familia del doble de franco piden que se averigue si es su familiar",0
s_1988,"estos datos no hablan en absoluto de una recuperación justa, al menos no se puede concluir eso con la información que dan. y ella es la primera interesada en tener eso claro si pretende continuar adelante con la derogación de la reforma laboral. datos y mensaje incoherentes.",0
s_2886,gracias a su gestión la gente está en erte con obligación de volver a la empresa y no en paro. te recuerdo que estamos así por el covid. así que deja de mentir. gracias a su gestión estamos en unas cifras de paro aceptables a pesar de la pandemia. y mejorará.,0
s_3221,"soy liberal pero no anarcocapitalista creo en un estado de bienestar y equidad, eso sí no creo en la igualdad ni en la mal llamada discriminación positiva. un cajero tiene mucho mérito pero el inventor de la pilicilina mas, aunque los dos se merecen el mismo respeto.",0
s_1771,"los ertes no se contabilizan como desempleo, como no puede ser de otra manera; y como en todo texto hay cosas buenas y otras pesimas, se cambian las pesimas",0
s_1620,me encanta leer a los trogloditas que se creen este bulo ,0
s_1407,eso es que siempre le traen carbón you está resentido,0
s_1277,"serigne, te puedes ir de una patada en culo a la mierda y a tu pais de mayoria musulmana y asi no tendra que ver como seguira celebrando la festividad de los reyes mago, mantero de porqueria.",1
s_3198,"supongo que aunque sea otro periódico, no será mentira la noticia no? ",0
s_520,"pero que santo morro tienes sebastián, si casi todo tu hilo es falso o incorrecto.",0
s_3465,"según se indica en el documento, el pacto mundial presenta un marco de cooperación no vinculante jurídicamente –  es decir, no obliga a los países que lo firman – pero conociendo a ""j.f.sánchez"" es para echarse a temblar.  hablan de 150 países. el país dice 165. a saber cuantos.",0
s_3620,"el ocupa odia a españa, esta claro, es peor que torras.",0
s_1830,"profundo agradecimiento de todas las chonis y charos. de todas las inútiles, gracias a la más inútil de nosotras. nos representas divinamente. ",0
s_3841," si ya has residido en españa los años que te corresponden de forma legal y continuada, solicita ya la nacionalidad española por residencia.

‍ solicita cita con nuestros expertos extranjeristas: url

 ía íamadrid url",0
s_2940,"pues que eso no es crear empleo es aumentar la ya de por si sobredimensionada administración pública. y así se enmascara la realidad.

url",0
s_837,"exacto

el que se posiciona en tuitter servil con los ricos de las  mafias exploradores de los inmigrantes ilegales y se ensaña con los pobres autónomos propietarios de tiendas legales que se arruinan pagando impuestos, tasas, alquileres, iae, seguros y sufren competencia desleal",1
s_1827,"¿?..  es falacia porque lo dices como algo malo cuando no lo es necesariamente.
lo que está claro es tu visión sesgada por el sectarismo político acerca de la gestión de este ministerio.",0
s_211,"¿necesitas una respuesta ? seguro que adivinamos ... ¿los ciudadanos? no, si es que se nota que tengo estudios ...",0
s_1537,pues se queda sin curro tu amigo baltasar nose tu ,0
s_1222,"yo pido acabar con los diputados enchufados que solo hacen perder el tiempo, quedarse con nuestro dinero y decir muchas muchas muchas gilipolleces",0
s_3310,elecciones ya para retomar el control de nuestro  país  y de nuestras fronteras!,1
s_3211,"cometes un error gordísimo perdona
las ideologías son ideologías escriba quien las escriba con el interés que sea o el que coja unos textos, como los de marx, y monte una ideología.

porque ninguna afronta todos los aspectos de la existencia
ninguna da solución...",0
s_1538,es un país democrático no te hubieran regalado la nacionalidad…,0
s_582,"como empiecen a sacar cargos de ese tipo estamos apañaos. la lista sería larga, me temo.",0
s_3722,"el psoe, un partido de izquierdas.

aquí las cies a pleno rendimiento, los menores migrantes tutelados por el estado en el punto de mira social aún siendo niños, devoluciones en caliente todos los días.. y encima vosotros esparciendo racismo y xenofobia.
que cuajo!",1
s_315,debería dar las becas a los inmigrantes ilegales que son los más desfavorecidos y así vendrán más y podremos acogerlos y mejorar sus vidas,0
s_2444,"esta gente está manipulada y ciega, por el engaño de las derechas.",0
s_1038,"el que no tiene cabida en españa es éste pedazo de cbron que entró ilegal y jode al comerciante honesto
patada en el cvlo y devuelta a su país",1
s_423,"punto 17. ""acabar con el efecto llamada: cualquier inmigrante que haya entrado ilegalmente en  españa  estará  incapacitado,  de  por  vida,  a  legalizar  su  situación  y  por  lo  tanto a recibir cualquier tipo de ayuda de la administración"".",0
s_1030,"alguien acomodado en un país que no es el suyo, ennqle que se le ha dado de todo, hablando de racismo.
el chiste se cuenta solo.",1
s_3010,"no será por la reforma de rajoy. además de los despidos por enfermedad, el ministerio debería haber prohibido los eres en empresas con beneficios ,como la caixa. ¿por qué no se ha hecho ya? ¿y por qué les salen rentables los eres fiscalmente a empresas?",0
s_2181,"no sabía que ella creaba puestos de trabajo, siempre he pensado que eran los malvados empresarios!!!!",0
s_3599,"a ver. los inmigrantes van a venir igual, el tratado garantiza que vengan legales y con derechos pero claro, es que lo que quereis es que vengan ilegales para cuando los contrateis hacerlo en negro. siempre defraudando al estado los señoritos.ser tb patriotas para pagar impuestos",1
s_1553,"tampoco deberían tener cabida los que venden productos falsificados, sin garantía, sin factura, sin i.v.a., ocupando un espacio público sin autorización ni pago de tasas por su uso, etc...",1
s_2337,definitivamente eres un manipulador mentiroso. el 99% de la emisión de deuda la compra el bce por orden de bruselas. si se cierra el grifo españa quiebra en 3 meses. defualt y luego bajada inmediata de pensionws y salarios públicos del 40% estais minitiendo y lo sabeis,0
s_1150,puedes irte a tu país si no te gustan las tradiciones cristianas.... se trata de racismo solo en tu cabeza y en la de tus jefes que te piden decir chorradas para crear cortinas de humo.,1
s_1070,joder con el conguito !!,0
s_1019,"en un país democrático y normal, este tipo de personas estarían en la cola del paro por no tener ningún tipo de cualificación profesional",0
s_2564,"que tienes 15 años? a parte de faltona cortita. típica votante de este gobierno. solo espero que lo estes disfrutando y te animo a que pidas la paga a la dependencia, das el perfil!",0
s_4230,voten por un gobierno que los recojan a todos y devuelta a sus paises de origen. y guardia costera para evitar que sigan entrando ilegalmente.,1
s_876,"macarena olona, de vox, crítica que los inmigrantes puedan “caminar tranquilamente por las calles"".  está claro: desde su punto de vista, ¿dónde pueden estar mejor que en los campos de concentración? qué cosas tiene la democracia, oye.",0
s_2040,"se lo decía a paul el iluminado, el país va para arriba, es evidente",0
s_2412,"por no hablar de los gal. si vives desinformado luego cometes estos deslices, el psoe tiene todo tipo de delitos y los que van a salir.",0
s_3213,"exacto cada persona tiene un enfoque, como las ideologías y es difícil url final nada es blanco ni negro y una socialdemocracia como la sueca da unos niveles de bienestar y libertad económica muy alto, con sueldos altos y empresas punteras.",0
s_4000,"2.3 eficacia
""montan un asentamiento de inmigrantes ilegales en albacete y lo gestionan como ellos saben"".
-----------------
comunicado de un restaurante de albacete sobre la protesta de los inmigrantes del asentamiento ilegal de albacete.()

 url",1
s_2375,"esos datos son mentira.
el turismo a un 50% desde 2019 dónde están todos esos trabajadores?
y los erte, no se cuentan? son 300.000 almas y subiendo. url",0
s_3094,"que pena que a ti no te haga nadie ni puto caso. es curioso, para una sola persona que nos lee y ha coincidido plenamente conmigo en lo coñazo que eres y el poco cerebro que tienes",0
