id,text,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
d_1082_01,¿ con piedras ?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1083_01,"Con un buen palo, los conozco muy bien y sé que son cobardes.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1084_01,"un palo no es un arma, un palo escoba, un palo escobilla water.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1085_01,"Esto solo se arregla votando , al partido que diga que seran expulsados",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1086_01,"«Hay jóvenes que están con el pegamento todo el día y necesitan tratamiento», prosigue la convaleciente, aterrada por el grado de agresividad sufrido.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1086_02,En Marruecos saber muy bien como tratar ese problema...,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1087_01,"Le felicito por haber conseguido que se publicara su comentario sobre el ir armado, muchos pensamos lo mismo ante la indefensión ciudadana.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1088_01,Lo primero que quiero dejar claro es que no se trata de racismo ni queremos que estos chicos se vayan a su país...,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1088_02,Y con esto señores tenemos lo que merecemos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1089_01,Lo mismo iba comentar.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1089_02,Ahora perdonamos todo .,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1090_01,"No tenemos porqué justificarnos, esta gente simplemente sobra como sobran los progres que desvían el tema hacia el racismo en lugar de hablar de que esta gente es conflictiva y que la solución que proponen es fallida.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1090_02,No tenemos que justificarnos de lo que no somos porque eso es lo que quieren los progres cambiar el tema para que todo continúe igual.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1091_01,Se trata de supervivencia.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1091_02,Biológica.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1091_03,Y cultural.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_1091_04,Y económica:,1,0,0,0,0.2689,1,0,0,0,0.2689
d_1091_05,"salen muy caros, y aquí tenemos mucha gente pasándolo mal cuyos padres y abuelos se han deslomado.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1092_01,"Los MENAS a sus países, y los delincuentes a la cárcel, menores o mayores, hay que tratarlos como lo que son DELINCUENTES.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_1093_01,"¿Hasta cuando, Catilina abusarás de nuestra paciencia?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1094_01,"Quousque tandem, Catilina, abbutere patientiam nostram? (Marcus Tulius Cicero)",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1095_01,"¿Porque cuando uno se refiere a hechos reproblables cometidos por extranjeros inmigrantes hay que decir previamente que ""no se trata de racismo?.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1095_02,"Un delito no tiene raza y si lo comete un español, pues es un español y si lo comete un inmigrante, pues es un inmigrante.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1095_03,"Y para hablar de ello de forma objetiva, no hace falta pedir esa especie de perdón previo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1096_01,Rocío Monasterio Presidenta del Gobierno del reino de España. ¡¡ YA !!!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1097_01,"Rajoy con su mayoria superabsoluta pudo derogar la ley del menor, la de inmigracion, la electoral, pero se dedico a dar pasta s las cajas de ahorros para que pudieran devolver el dinero depositado de sus clentes",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1098_01,"Cada día necesita más nuestro país, un gobierno capitaneado por Abascal!",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1099_01,"Lo primero, mena o extranjero que cómete un delito, expulsión inmediata.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1099_02,Esta gente no aporta absolutamente nada.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1099_03,"Lo segundo, qué imagen más bochornosa de ese túnel, todo pintado.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1099_04,"Multas fortísimas al que se le coja pintando con spray , en una fachada sea pública o privada.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1100_01,"Cuando se disuelve el principio de autoridad, no hay estado de derecho que pueda sobrevivir.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1100_02,"Y si, además, seguimos al pie de la letra el mandato de poner la otra mejilla, poco más se puede hacer.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1100_03,"El ""hambre"" no debería de ser una justificación para estrangular a nadie.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1101_01,NI menores ni nada. menos guante blanco y de patitas a sus paises!,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1102_01,Estos son los sicarios que les gustan a Sánchez e iglesias,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1103_01,"Y decían que ""es un hecho puntual"" jajaja, los que dicen ésto no tienen problemas, van rodeados de guardaespaldas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1104_01,NACIONALIDAD MAGREBÍ???,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1104_02,Eso no existe (salvo en la cabeza del redactor).,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1104_03,"Además, la señora está MUY SEGURA que los que la atacaron son MARROQUÍES.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1104_04,Por último: ella y su hija han perdido el oremus o sufren de estocolmitis...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1104_05,"Hacen ""piña mental"" con esos delincuentes porque bla-bla-bla...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1105_01,"Me gustaría saber lo que tú harías, si te llegará a pasar a ti.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1105_02,Eres el típico charlatán de feria.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1106_01,1.- YO NO ME METERÍA EN ESE TÚNEL,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1106_02,"2.- Yo no pienso ni pensaría que esos ""pobres chavales"" necesitan comprensión y contención:",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1106_03,son delincuentes,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1106_04,3.- Evitaría que mi cerebro escapara por el WC como te ha sucedido a tí,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1107_01,Tenemos  que dejarnos de pamplinas  y de tonterias ....,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1107_02,"son deloncientes ""  ni menores , ni niños , ni refugiados ...",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1107_03,"hay ue ponerse muy serios con este problema  y exigir la expulsión de todos ellos , que las fronteras tomen las medidas necesarias para evitar que entren , que las onegetas   desaparezcan , son las causantes del problema ...",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1107_04,"hace poco , las TV progres emitían un vidio del trato que reciben los menores por no cumplir las normas , de los delitos  las TV no se pronuncian ...",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1107_05,"hace  unos días,  hablamos de las estafas que cometen los inmigrantes al solicitar las ayudas ,  hace poco, por robar otro móvil,  una persona fue asesinada ...",1,1,1,1,0.9526,0,0,0,0,0.0474
d_1107_06,"esto es inaguantable ,",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1108_01,Tiene Vd. toda la razón.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1108_02,RAJOY tiró a la basura una legislatura completa con mayoría absoluta:,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1108_03,"indolencia e incompetencia total, él es el responsable del palazo que Vox le ha dado al PP.... aparte de que casado es otro paniaguado igual.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1109_01,Desde luego hace falta meterse en la boca del lobo tal y como está el panorama.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1109_02,"Si usted sabe por la información de todos los días de que hay cada día mas inadaptados, drogadictos, etc que necesitan dinero como agua de mayo para seguir poniéndose, no haga la idiotez de ir por un sitio tan peligroso, que ya solo de verlo en foto da grima.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1109_03,"Si usted va con un perro muerde-humanos, con una pistola o con un sargento feroz ganador del campeonato de lucha libre, entonces adelante.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1109_04,Cada día hay mas gente ingenua,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1110_01,Eso que dice de la foto y la grima lo pensé al instante de ver la miniatura en la portada de ABC.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1110_02,"Deberían palpar de armas al entrar y si no llevas una, que te la faciliten...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1111_01,"Entonces, ¿damos por tomada esa zona de la ciudad?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1112_01,"Vas por dónde quieres, lo que tiene que haber seguridad pública, no tener que dar la vuelta para no toparte con los dos personajes",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1113_01,"A ver si entendemos de una vez, que estos menores no acompañados, en su país con 10 años ya tienen la madurez de un chaval de 18 años en España.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_1113_02,"Han pasado penurias, han robado y han hecho de todo para poder salir de Marruecos y seguir haciendo lo que en Marruecos aquí, pero sin impunidad.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_1114_01,Corrijo su último concepto: ... pero CON IMPUNIDAD.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1115_01,Gracias por la corrección.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1116_01,"Viví más de veinte años en el Batán y sin haber menas ni de coña se me ocurrió utilizar ese paso de peatones, en todo caso usaba el túnel de Villamanín y tampoco iba tranquilo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1116_02,En fin hay gente muy valiente.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1117_01,"És que tenemos que estar pendientes de donde están estos terroristas ,?",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1118_01,"«Lo que no entendemos es que los tengan metidos en un centro, como cabras dentro de un redil, sin que su situación mejore»..",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1118_02,"a esta señora no solo le robaron el móvil, también la cordura.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1118_03,"Los ""centros"" SON NECESARIOS YA QUE CUANDO TUS PADRES Y TU PAÍS  DE ORIGEN TE DEJA los tenemos que meter en algún sitio para enseñarles  a adaptarse  o integrase en  una nueva cultura, pero no podemos cambiar a quienes no quieren.....",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1118_04,"ya tienen los huev...peludos, saben lo que quieren.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1118_05,"La mayoría de los españoles tenemos que trabajar toda la vida para conseguir una casa y mantenernos dignamente,",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1118_06,¿Que quiere  resolvemos el problema dándole casa y paga ?,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1118_07,¿Les damos a los que vienen de afuera un tratamiento distinto?,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1118_08,"No se han jugado la vida para vivir como donde nacieron, quieren hacer lo que les de la gana y aquí se les permite por la ley del menor",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1119_01,"El PP es otro partido socialdemócrata más, qué creías que iba a hacer  ?...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1119_02,"el PP hace la misma política giliprogre con la única diferencia que en economía pone a alguien que sabe de economía y no a un amiguete o a la mujer del presidente, pero por lo demás, hace la misma gilipolitica que el PSOE",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1120_01,Entonces cuando te ataquen te tienes que comparecer de ellos?,1,1,1,1,0.9526,1,1,0,1,0.7311
d_1120_02,Que buenos somos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1120_03,"Y no te defiendas y les produzcan algún mal, estando en tu derecho.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1121_01,Así estamos con estas acciones y estos pensamientos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1121_02,Si aún con lo que le han hecho los defiende.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1121_03,"Me parece bien, allá ella.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1121_04,Pero cuando le toque a otra persona?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1121_05,Leer las declaraciones de la mujer realmente incomprensibles.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1121_06,una violación o algo peor? Leer las declaraciones de la mujer realmente incomprensibles.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_1122_01,No entiendo la postura de la señora,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1122_02,¿porque va a denunciar a los menas?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1122_03,"Atendiendo sus explicaciones, debería haber denunciado a la Institución de la que dependen las criaturas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1122_04,¿Porqué tiene miedo a salir si parece ser que para ella son unas pobres criaturas?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1122_05,Lo mismo podía hacerse voluntaria en el centro de acogida.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1123_01,"Todo esta permisividad es fruto de esta izquierda del buenísimo pero las más cínica que hay, pues luego son ellos los que no ayudan a nadie viviendo mejor que cualquiera que va de frente y que se van millonadas en lobbies y en extranjeros peligrosos que no lo hacen en su país cuando se ha muerto tanta gente por no haber respiradores!!!!!!",1,1,1,1,0.9526,0,0,1,0,0.2689
d_1124_01,"Esto es lo que genera la secta feminista, que te estrangulen y tengan que ir pidiendo perdón.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1124_02,"El feminismo no protege lo derechos de las mujeres, protege los derechos de Pablo Iglesias.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1125_01,"Lo que es ridículo es dar protección a delincuentes ,se tenía que expulsar a esta gente que su forma de vida en su país era robar y aquí se les trata mejor",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1126_01,VOX,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1127_01,"Seguro que esta señora es de esas charos que se manifestaban por el feminismo el 8-M, de las que se pintan el pelo de morado y ve machistas por todos lados.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1127_02,"Pues nada hija, y que no hay que mandarlos a su país, llévatelos a tu casa.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1128_01,"Vaya complejazo que tiene algunas, ""es que no es por racismo"".",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1128_02,"Señora, que la han estrangulado, no se justifique. Y sí, esa gente a su país.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1129_01,"Y la poli en galapagar, identificando para multar a los paseantes con bandera o con el himno a toda pastilla.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1129_02,Nos reimos o lloramos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1129_03,"Bueno esto es lo que han votado los españoles, no se quejen ahora",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1130_01,Y así todos los días.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1130_02,Y cada día más.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1130_03,VOX es la única solución,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1131_01,Y aún pide perdón por denunciarles y tiene que justificar que no es por racismo?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1131_02,"Joer, que casi te estrangulan por un teléfono!",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1132_01,Y no quiere que los devuelvan a sus países.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1132_02,Encima con síndrome de Estocolmo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1132_03,No espabilados.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1133_01,“Pobres niños inmigrantes” que se juegan la vida para entrar en otro país donde se les da de todo y se les mima y a cambio siguen delinquiendo igual que del país que vienen pero con más beneficios.,1,1,1,1,0.9526,0,0,1,0,0.2689
d_1133_02,"Mientras esto sucede y a los ciudadanos de a pie nos dan la del pulpo, en Galapagar no cabe un policía más cubriéndoles las espaldas al que venía a luchar contra la casta.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1133_03,"Eso si, de la delincuencia de los inmigrantes poca información en los medios porque somos muy “racistas” pero si el delito es cometido por españoles, la nacionalidad va por delante.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1134_01,Esto cualquier dia explotara abra algun espańol que todavia tnga valor y se montara una muy gorda pero mientras les regalemos cosas y los dejen robar seguiran liandolas.unos menores y tienen al pueblo asustado pero donde se vio,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1135_01,"Eduardin: Poner comas no te exige pagar el IVA, y no estropeas la oración.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1136_01,A mi me ocurrió eso hace 12 años.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1136_02,"Muy desagradable, yo pensé que me mataban.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1136_03,Por la caridad entró la presté.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1136_04,Al final la situación estallará y el resultado será mucho peor.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_01,Llevo más de veinte años en éste país y he cumplido con todas las 3xigencias que me obligó la ley de extranjería para obtener la ciudadanía.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_02,Se me ha exigido un certificado de antecedentes penales de mi país de origen apostillado por la Haya y el respectivo viaje a Argentina para tramitarlo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_03,Se me ha pedido xhibir la titulación de los estudios cursados.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_04,He invertido en tiempo y paciencia para obtener la legalidad requerida.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_05,He dado a España un hijo educado en valores culturales y religiosos que guarda España.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_06,Nunca he sentido racismo porque he respetado cada uno de esos valores.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1137_07,No es justo que algunos se nos haya exigido tanto y a otros tan poco.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1138_01,Porque usted es un hombre de bien y con valores.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1138_02,Esos otros son alimañas y 0,1,1,1,1,0.9526,1,1,0,1,0.7311
d_1139_01,"La verdad es que no me explico que una persona a la que han podido extrangular y perder la vida por un telefono movil todavia se apiade tanto de quien por poco le ha podido provocar la muerte, dice que los pobrecitos ""están metidos en un centro como cabras"" sera ese el problema verdad, pues que curioso que viviran tan mal que lo que es voluntariamente ninguno quiere volver a su país, creo que no nos equivocamos si ademas con las ayudas que reciben y la impunidad con la que delinquen libremente, inviten a mas amigos a venir a España, el dueño del centro encantado por que ya tiene una cama mas llena con la que seguir cobrando el sueldo.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1139_02,"Tampoco hace falta aclarar que no eres racista, a la chusma se le puede llamar chusma cuando se demuestra no importa el color de piel que tenga, la mala gente es mala gente.",0,0,1,0,0.2689,0,0,1,0,0.2689
d_1140_01,Algunos españoles...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1141_01,"Yo se lo voy a explicar, amigo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1141_02,Es tanto el bombardeo jiliprogre que existe a todos los niveles que las propias víctimas acaban sintiéndose culpables.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1141_03,O esto o es que somos una sociedad tan DECADENTE Y ENFERMA que ya no tenemos remedio.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1142_01,Es lo segundo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1142_02,Somos una sociedad tan decadente y enferma que ya no tenemos remedio,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1143_01,¿ Me pregunto si esta victima pensará lo mismo el día que estos individuos agredan sexualmente a su hija o nieta ?.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1143_02,Supongo que como es tan buena comprenderá la violencia de estas personas.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_1144_01,"Valla, a juzgar por la misericordia de la victima lo mismo la pobre mujer piensa que la solucion pasaba por comprarles un piso y darles un trabajo como el suyo, seguramente...",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1144_02,"Mejor los devolvemos a su país de origen, los fichamos como delincuentes prohibiéndoles la entrada para siempre y cerramos el chiringo donde viven pagado con impuestos de todos que solo sirve para importar criminales comunes y vivir del la subvenciona por el ""cargo que tiene de ellos""",1,1,1,1,0.9526,0,1,1,1,0.7311
d_1145_01,"Y si conseguimos la responsabilidad del político o del funcionario que lo aceptó, ese día tendremos muchos menos de esos delincuentes ilegales en nuestro país.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1146_01,"Pues sí, es racismo lo que hay, y qué?",0,0,0,0,0.0474,0,0,0,0,0.0474
