id,text,stereotype_a1
s_1112,"Anda payasos 🤡,  vete a tu país a recoger mierda 💩.
Porque éso es lo que hacías en tu país hasta que te acogieron los de POTEMOS.
LOS REYES MAGOS, NO SE TOCAN!!!!",1
s_202,Hemos pasado dmiles dmillones dEuros graciosamente distraídos xlos carroñer@s gürtelaZistas con alevosía+noctunidad+,0
s_1324,Que se vaya a su PUTO PAÍS este HIJO DE LA GRAN PUTA!!,1
s_2630,"No es por quitarte mérito, ni desmentirte, pero ¿puedes encontrar algún titular de gobiernos anteriores que no se pusieran flores por lo bien que iba el empleo?

Pues eso...",0
s_28,"El problema no es q puedan ir al médico,...el problema es q no hay control de entrada ni de residencia. Podrán saturar nuestro sistema sanitario siempre q en sus países no les hagan caso, cosa de lo más habitual",1
s_297,"Y medio millón de euros para redecorar
La moncloa para la bego.😠",0
s_1852,"La criminalidad ha caído. La deuda es del 120 y es menor que otros países de nuestro entorno (Italia 160, Francia Portugal 137). La inflación se está dando en el planeta entero, prima de riesgo y déficit más bajos que con Rajoy... Y tú llamas sectarios a otros, jaja.",0
s_36,"Venga a gastar señores @user luego a deudas y subir impuestos para poder pagar todo, luego nos quejamos de pp por subir impuestos no me extraña si es llegar ustedes y gastar y dejar todo a 0 impresentable de presidente @user  elecciones ya",0
s_3012,"Una cosita señá menestra. El empleo público, sabe vueseza que no cuenta no??",0
s_1159,"África a los africanos y viceversa.
Indígenas y asimilados ingresan a la lucha descolonial
#VivaEspaña",0
s_2208,"Sí, una pena que no curren los menores de 15.",0
s_3496,"Y por otra parte, dices que no te quedas. Habría que ver quién te acoge no?",0
s_758,No le digas que monte una ONG que nos sale mucho más caro. Mejor que no paguen los ilegales.,1
s_2951,"""tú"",""tú y los tuyos"" ... ¿Nos conocemos de algo ud y yo para saber lo que pienso? Es discrepar de su forma de pensar y ser encasillados en su ideología contraria.... Lea y piense antes de escribir",0
s_3832,"Vaya por Dios, otro ""𝐄𝐗𝐓𝐑𝐀𝐍𝐉𝐄𝐑𝐎""... URL",1
s_1391,"Imagino, que la pulsera amarilla no será casualidad.",0
s_1788,"Yolanda cuidate mucho xq el Régimen del 78 va ir a por ti y los tuyos.
Ánimo y mucha fuerza!!",0
s_973,Maldita imagen da esti sinvergüenza de los senegaleses. A esti no lu quieren ni en su casa.,0
s_3532,Entrará en vigor? Lo dudo.,0
s_1931,"No, espera, que va a volver la mierda facha que os choriza a todos en la puta cara. Seguid esperando.",0
s_2354,"España está condenada a un paro estructural, gobierne quien gobierne en los 20 años próximos. Para mí , con la inflación el gaseoducto perdido, querer derogar la reforma laboral del PP que es la que cosecha esos números, es la calma antes de la tormenta.",0
s_2058,Que es lo que ha hecho? Aparte de aplicar la reforma laboral que sigue vigente quiero decir,0
s_448,"Elnque vive en el mundo de yupi eres tu, que quieres que vengan todos a españa ilegalmente, no creo que tengas mucha idea de como se puede entrar en un pais legalmente pero, pista: en patera no",1
s_3928,"Todavía no has puesto la fuente, venga sigo esperando!!! Y no me vuelvas a poner un PDF de hace cuatro años venga!!! Quiero datos actualizados y fuente real!",0
s_3602,"URL

Eso es lo que ha firmado y todo el mundo callado...la mordaza progre!!!",1
s_141,"Lo que tiene que devolver es la soberanía al pueblo español y que vote en unas elecciones quien quiere que les gobiernen,,
Elecciones ya.",0
s_1734,"Se trata del primer caso de querella por difundir una 'fake news' por redes sociales, ya que la Fiscalía considera que difundir una imagen con información falsa apuntando a un colectivo puede ser un delito de odio.",0
s_378,"Pero son racistas por que usted y la “secta”lo dice o tiene algún argumento?
Es lo que tiene el “progre” insultos y descalificaciones muchos y argumentos nulos o escasos.",0
s_1489,"Que manipuladores y mentirosos sois , lo que ha dicho es que apuesta porque pongan un Baltasar de color real no acabar con la tradición , como se nota que sois  del partido del odio V🤮X. Dais pena , ridículos !",0
s_3868,"Crecen un 9 % las denuncias de violencia machista en los juzgados canarios
En el total, 2.239 mujeres aparecen como víctimas de violencia de género. De ellas, 1.846 tenían nacionalidad española y 483 son extranjeras
URL
#RTVCNoticias",0
s_2698,"Le has dado las gracias al PP porque todo eso, es gracias a su reforma laboral. Hasta el momento todo tu debut ha sido xa “tratar” de explicar lo que computa Yolandita.",0
s_1792,Progresas adecuadamente para tu colocacion a dedo en algún ministerio... Sigue así.,0
s_1942,Que URL grupo claro que son los únicos que cobran un pastizal.Todavia no habeis escarmentado?.,0
s_1979,Ironia y no lo he pillado😵‍💫 o eso espero🤦🏻‍♀️,0
s_1353,"Podríamos darle un digno papel a este señor y al 80% de toda nuestra clase política en la película ""no mires arriba"". Este es el país que tenemos. Fuera Baltasar que según la leyenda era un noble culto y científico. Madre mía.",0
s_2474,"¿De dónde crees que sale el dinero de los empleados públicos? Aumentar en 200K el número de funcionarios no sale gratis. ¿Usted subiría la paga a sus 3 hijos de 80€/mes a 200, pediendo un préstamo al banco para poder cubrir gastos?",0
s_2977,"Hay que dividir por habitantes, eso se llama %, y es de 1° de ESO.",0
s_1334,"En un país normal,  el único trabajo que encontraría sería precisamente de rey Baltasar en la cabalgata.",0
s_3570,No he encontrado nada así que creo que no existe un número máximo por ley. De todos modos la inmigración en España siempre ha estado en torno al 10% desde 2005.,0
s_2667,Pero si has dicho que los datos de la EPA son una mierda...,0
s_2968,"Busca los parados de antes de la pandemia y los de ahora. Ahora mismo estamos en recuperación, por algo las previsiones del PIB son positivas, no negativas.

En EEUU está bien mientras no seas pobre y/o tengas que operarte o tengas un accidente de tráfico.",0
s_3975,"De acuerdo.
Es mejor no perder el tiempo con lameculos como tu.
Sigue creyendo que los males de tu vida se solucionaran por un grupo de gente que se enriquece a costa de ti.

Solo es que me resulta curioso el masoquismo de los comunistas como tu.",0
s_1282,Para estas bobadas cobra este señor?,0
s_3909,"Bueno, los dos casos de violaciones que han sacudido a la sociedad han sido protagonizados por españoles y no han sido populares precisamente por la extrema violencia de las mismas, más bien todo lo contrario.

Uno de esos casos incluyen condenas durísimas.",0
s_142,Papá es Rico ..ale grifo abierto,0
s_845,"Sabes que significa vivir en una Isla? Ayer mismo comi con un alcalde y un monitor de un centro de menores inmigrantes. Se perfectamente de lo que te hablo. Vamos mejorando, por lo menos reconoces que es un problema.",0
s_603,"Me da dos puntos igual el estado de los documentos de un ser humano cuando esa persona se está muriendo en una acera, Deibid.",0
s_1275,"Señor indocumentado, váyase a la pvta mierda y a poner una manta en Dakar. Déjenos en paz jodido acomplejado",1
s_2606,"Pues rezando a la VirhenderRossío no se baten récords históricos de creación de empleo durante cinco meses seguidos. Algo de dinamismo os falta, miradlo a ver. ;)",0
s_886,"Su articulo evidentemente es mas amplio que lo que yo comento. Por supuesto no solo se estigmatiza por la enfermedad a los inmigrantes ilegales.

 Yo lo he centrado bastante mas, pero creo que el comentario sigue estando relacionado",1
s_1585,"Este tío es tonto, tonto entero, de campeonato, y, peor, tonto solemne",0
s_1495,Otro parásito.,1
s_320,"Los ES obligados por Ley a pagar la Sanidad de los inmigrantes ilegales. Irregulares : la norma excluye la obligatoriedad de acreditar el periodo mínimo de empadronamiento de 90 días, que preveía la Ley de Extranjería para obtener la residencia temporal.

URL",1
s_938,Si no le gusta Baltasar lo podemos hablar 🤭,0
s_2083,He dicho atender nada más XD,0
s_2368,Otra cosa se os está yendo de las manos la inflación cada vez nos cuesta más comprar cosas básicas a ver si ponéis remedio a la pobreza alimenticia y energética por qué con esa inflación todos somos mucho más pobres.,0
s_1632,"Quiza quieren reinas magas, eso seguro que les parece bien 😂😂 menuda pandilla los podemitas…",0
s_682,"A los inmigrantes ilegales y a aquellos ciudadanos europeos que vengan aquí a aprovecharse de la sanidad gratuita que deberían de pagar sus países, esto no es la gallina de los huevos de oro.",1
s_3278,"Con razón se han negado a firmar muchas naciones.
Aquí ni un mal debate.
Es un gol por toda la escuadra.",0
s_585,"Lo único que quiero que pagues de eso, es la sanidad aunque no la uses, ni yo tampoco",0
s_4193,Los indepes canarios no quieren ser españoles y van a ser marroquíes. Mal cambio. Que les aproveche,1
s_4068,"8.47 GOBIERNO PROGRESISTA
""Su progresismo se expresa con nitidez en esta foto""
----------------
Mirad, socialistas del PSOE, ahí está la medida de vuestra indignidad.(@user)
 URL",0
s_3759,"Como si las violaciones no hubieran existido antes de tanta inmigración 🙄Las mujeres seguirán estando en peligro de ser violadas aunque no existiera ni un solo inmigrante en este país.
Estas poniendo el foco del problema en el sitio equivocado, pregúntate porqué",0
s_2734,Deja de mentir que no estás para que te crezca más la nariz.,0
s_3228,"Evidentemente hay que estudiar mucho más cosas para ser un penicilinas que para ser un panadero

Pero...si no tienes pan adiós al penicilinas
Y ahí pasas a ser más importante el panadero que el penicilina

Y así estoy siempre hombre debatiendome y debatiendome",0
s_2490,"Te ha faltado poner algún emoticono en tu gran mensaje...no sé, da la sensación de que está vacío, aunque seguro que no te resulta extraño, a qué no?",0
s_3618,"Soberanía Nacional??? 😂😂😂  a quien quieres engañar niñito privilegiado, somos una puta colonia endeudada. Y ten cuidado, quien te está financiando tiene como aliado preferente a Marruecos. Vividor!!",0
s_1424,Lo no tiene cabida en un país democrático es la venta ilegal sin pagar impuestos ni cotizar.,1
s_1470,"Eres tonto y me pones negro con esas afirmaciones. Quien te paga a ti el nivel de vida que llevas en vez de estar cuidando cabras??? Que parece ser es a lo que te tienes que dedicar, MAMON",1
s_1161,En un país democrático no tienen cabida ños manteros que perjudican a los comerciantes y la economía.,1
s_1591,ere una mierda como persona,0
s_1741,"Art 510.1 CP: Serán castigados con prisión de 1 a 4 años y multa de 6 a 12 meses:

a) Quienes públicamente fomenten, promuevan o inciten directa o indirectamente al odio, hostilidad, discriminación o violencia contra un grupo o una parte del mismo ...",0
s_2470,"Entonces los autónomos no cotizan?
Es decir, si fuese como dices en realidad habría 24.5 de trabajadores y la tasa de paro sería negativa.
Básicamente habría carteles de ""Se necesita personal"" en cada esquina, no?",0
s_283,"Los españoles, estarán obligados por Ley a pagar la Sanidad de los inmigrantes ilegales URL vía @user",1
s_2318,"Esta baja porque nos avala Alemania junto a la UE y???? no deja de ser una hipoteca por décadas para despilfarros inútiles como 1200 asesores, 22 ministerios la mitad también inútiles,, mientras tiran dinero, Chiqui 1200 millones no son naaaa 🤣quitas de aquí y pones allá,, URL",0
s_1029,""" padre personales porque no saben lo que dicen""",0
s_4194,¿Otra Marcha Verde como en 1975?,0
s_3766,Conoces el concepto de proporción?,0
s_532,"Sin estar muy de acuerdo, prefiero pagar al autónomo de bien, de esos que quedan pocos, antes que los centros para menas, sanidad no urgente a inmigrantes ilegales o las cárceles 5* a los presos que no dan palo al agua. URL",1
s_336,"Los inmigrantes ilegales pagan el 40% del precio de medicamentos, los jubilados españoles en otra comunidad sin acuerdo el 100%. Panda de inútiles los dirigentes nacionales y autonómicos de sanidad",1
s_850,"Los putos huevazos de llevarlos ante la justicia,ni de hacer un puto levantamiento social para decir basta a esta mierda de democracia.",0
s_3634,"BASTA YA DE BUENISMO!!!ESPAÑA,EUROPA DESPIERTA!!!",0
s_919,Jajaja este hombre da mucha risa democrática,0
s_1041,"Incompetente , retardado!",0
s_1673,"Que se vaya a su país, harta de este mantenido",1
s_3030,Eso que los progres habéis criticado tanto. Gastar menos…. Que cosas eh? Noruega lo hace,0
s_761,Vox propone salvar a los inmigrantes que tienen dinero y a los que no que se mueran,0
s_717,"Hola! No es tan fácil: el inmigrante ilegal no tiene papeles y no te dice de que país es. Y si te lo dijera, su país, sin papeles, se niega a reconocerle como nacional y por tanto a recibirlo. Le dejas morir de coronavirus sin atenderlo? Súper fácil",1
s_635,"➡️➡️➡️INMIGRANTES ILEGALES⬅️⬅️⬅️, necesito subrayarlo?",1
s_2320,Donde están nuestros derechos.,0
s_407,"Supongo que la subida del diesel  al  y otros impuestos no será suficiente para pagar la alimentación educación sanidad etcétera de todos estos inmigrantes ilegales. Cada vez pagamos más y obtenemos menos servicios y de peor calidad

URL",1
s_707,"El tema es q se refieren a aquellos que les caduca el visado, y están bloqueados.

Por reciprocidad (a los españoles nos cobran o lo piden  la S.S.,en otros paises).

Contagian tambien aquellos q teniendo q estar en cuarentena, salen a tomar el aire. Lo del contagio es relativo.",0
